id,title,overview,genres,cast,director,keywords,vote_average,vote_count,poster_path,release_date
10281,Friday the 13th Part VII: The New Blood,"Tina possesses the gift of telekinesis, allowing her to move things and see the future, using the power of her mind. But when a devious doctor tries to exploit her ability, the gift becomes a hellish curse. Tina unwittingly unchains the merciless bloodthirsty Jason Voorhees from his watery grave, igniting a bloodbath that ends in the ultimate showdown in strength of mind versus pure evil matter.",Horror Thriller,KaneHodder LarParkLincoln SusanJenniferSullivan KevinSpirtas TerryKiser,JohnCarlBuechler,lake mask telekinesis psychopath slasher teenager psychiatrist jasonvorhees,5.3,192,,1988-05-13
630,The Wizard of Oz,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",Adventure Family Fantasy,JudyGarland FrankMorgan RayBolger BertLahr JackHaley,VictorFleming,witch adolescence basedonnovel secretidentity clock dream lion tornado scarecrow musical crow music kansas classic imaginaryland cowardliness sepiacolor,7.4,1642,,1939-08-15
3034,Young Frankenstein,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind.",Comedy ScienceFiction,GeneWilder PeterBoyle MartyFeldman MadelineKahn ClorisLeachman,MelBrooks,experiment castle assistant bride frankenstein laboratory madscientist mobster spoof horrorspoof scientist frankenstein'smonster,7.7,854,,1974-12-15
13025,Diary of the Dead,A group of young film students run into real-life zombies while filming a horror movie of their own.,Horror Action ScienceFiction,MichelleMorgan JoshuaClose ShawnRoberts AmyLalonde JoeDinicol,GeorgeA.Romero,zombie foundfootage,5.4,190,,2007-09-08
21461,Lage Raho Munna Bhai,"A hilarious underworld gangster known as Munna Bhai falls comically in love with a radio host by the name of Jahnvi, who runs an elders' home, which is taken over by an unscrupulous builder, who gets the residents kicked out ironically with the help of Munna's sidekick, Circuit, while Munna is busy romancing Jahnvi elsewhere.",Comedy Drama Romance,SanjayDutt ArshadWarsi DilipPrabhavalkar VidyaBalan DiaMirza,RajkumarHirani,historicalfigure comedy bollywood india,7.6,44,,2006-01-01
55306,Ulee's Gold,An elderly beekeeper and Vietnam vet must rescue his daughter-in-law and protect his grandchildren from killers.,Drama,PeterFonda PatriciaRichardson ChristineDunford TomWood JessicaBiel,VictorNunez,fathersonrelationship florida stolenmoney dysfunctionalfamily independentfilm stabbing bankrobbery father-in-lawdaughter-in-lawrelationship beekeeper orlandoflorida,6.5,19,,1997-06-13
17264,The Black Stallion,"While traveling with his father, young Alec becomes fascinated by a mysterious Arabian stallion that is brought on board and stabled in the ship he is sailing on. When it tragically sinks both he and the horse survive only to be stranded on a deserted island. He befriends it, so when finally rescued both return to his home where they soon meet Henry Dailey, a once successful trainer. Together they begin training the horse to race against the fastest ones in the world.",Adventure Family,KellyReno MickeyRooney TeriGarr ClarenceMuse HoytAxton,CarrollBallard,poker horse barn training sport rescue survival desertedisland stallion,7.0,59,,1979-10-17
346081,Sardaarji,A ghost hunter uses bottles to capture troublesome spirits.,,,RohitJugraj,,9.5,2,,2015-06-26
16016,Journey to Saturn,"A Danish crew of misfits travel to Saturn in search for natural resources. However, the planet is colonized by a ruthless army of Aliens that turn their eye on Earth and invade Denmark. Thus, the crew change their mission to liberate Denmark.",Action Adventure Animation Comedy ScienceFiction,CasperChristensen FrankHvam AliKazim IbenHjejle PeterBelli,KrestenVestbjergAndersen,,4.9,10,,2008-09-26
15875,Donovan's Reef,"'Guns' Donovan prefers carousing with his pals Doc Dedham and 'Boats' Gilhooley, until Dedham's high-society daughter Amelia shows up in their South Seas paradise.",Adventure Comedy Romance,JohnWayne ElizabethAllen LeeMarvin CesarRomero MikeMazurki,JohnFord,birthday half-brother priest missionclinic polynesia barbrawl christmas piano halfsister navyveterans tikiculture,6.0,30,,1963-06-12
5900,The Dress,"The story of a summer dress and those who have to do with it, especially the train conductor (played by van Warmerdam, the director). The dress functions as catalyst for the whimsical events, which turns out to be either tragic or hilarious.",Comedy Drama,HenriGarcin IngeborgElzevier KhaldounElmecky MargoDames FransVorstman,AlexvanWarmerdam,calamity,7.0,3,,1996-03-21
43306,A Guy Named Joe,"Pete Sandidge (Tracy), a daredevil bomber pilot, dies when he crashes his plane into a German aircraft carrier, leaving his devoted girlfriend, Dorinda (Irene Dunne), who is also a pilot, heartbroken. In heaven, Pete receives a new assignment: he is to become the guardian angel for Ted Randall (Van Johnson), a young Army flyer. Invisibly, Pete guides Ted through flight school and into combat, but the ectoplasmic mentor's tolerance is tested when Ted falls for Dorinda. Ultimately, however, Pete not only comes to terms with their relationship but also acts as Dorinda's copilot when she undertakes a dangerous bombing raid, so that Ted won't have to. Remade by Steven Speilberg in 1989 as ALWAYS",Drama Romance War,SpencerTracy IreneDunne VanJohnson WardBond JamesGleason,VictorFleming,pilot airplane ghost,6.0,8,,1944-03-01
11072,Blazing Saddles,"A town – where everyone seems to be named Johnson – is in the way of the railroad and, in order to grab their land, Hedley Lemar, a politically connected nasty person, sends in his henchmen to make the town unlivable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.",Western Comedy,CleavonLittle GeneWilder HarveyKorman SlimPickens MadelineKahn,MelBrooks,gun saloon governor marchingband comedy western spoof interruptedhanging railroad cowboy westerntown westernspoof ceremony frontiertown lookingatthecamera saloongirl movierealitycrossover nietzsche coot self-referential femalesinger anarchiccomedy,7.2,609,,1974-02-07
9730,Friday the 13th: The Final Chapter,"After the Crystal Lake Massacres, Jason is pronounced dead and taken to the hospital morgue, where he is mysteriously revived, allowing his diabolical killing spree to continue at the camp where the gruesome slaughtering began. But this time, in addition to terrified teenagers, he meets a young boy named Tommy who has a special talent for horror masks and make up, leading up to a horrifying, bloody battle! Has Jason finally met his match?",Horror Thriller,KimberlyBeck ErichAnderson CoreyFeldman BarbaraHoward CrispinGlover,JosephZito,lake resurrection morgue serialkiller jasonvorhees hitchhike,5.9,237,,1984-04-13
209274,Ida,"Poland, 1962. Anna is a novice, an orphan brought up by nuns in a convent. Before she takes her vows, she is determined to see Wanda, her only living relative. Wanda tells Anna that Anna is Jewish. Both women embark on a journey not only to discover their tragic family story, but who they really are and where they belong, questioning their religions and beliefs.",Drama,AgataTrzebuchowska AgataKulesza JoannaKulig DawidOgrodnik AdamSzyszkowski,PawełPawlikowski,nun mine jew jewish poland,7.1,260,,2013-10-25
26371,Maurice,"After his lover rejects him, a young man trapped by the oppressiveness of Edwardian society tries to come to terms with and accept his sexuality.",Drama Romance,JamesWilby HughGrant RupertGraves DenholmElliott SimonCallow,JamesIvory,gay comingout british gayrelationship comingofage lgbtchild lgbt bestfriendsinlove,7.1,61,,1987-09-18
14137,Beer League,An unemployed slacker (Lange) inspires his softball teammates to improve their game so they won't get kicked out of the local league.,Comedy,ArtieLange RalphMacchio AnthonyDeSando JimmyPalumbo JoeLoTruglio,FrankSebastiano,baseball sport,5.3,22,,2006-09-15
291,Riding Giants,Riding Giants is story about big wave surfers who have become heroes and legends in their sport. Directed by the skateboard guru Stacy Peralta.,Documentary,JeffClark DarrickDoerner LairdHamilton DaveKalama DavidH.KalamaJr.,StacyPeralta,ocean california sea beach surfer hawaii wave sun surfboard lifestyle extremsport,7.6,23,,2004-07-09
14139,Timecrimes,A man accidentally gets into a time machine and travels back in time nearly an hour. Finding himself will be the first of a series of disasters of unforeseeable consequences.,ScienceFiction Thriller,KarraElejalde CandelaFernández BárbaraGoenaga NachoVigalondo JuanInciarte,NachoVigalondo,scissors radio nudity time woods surrealism travel independentfilm scientist machine nonlineartimeline binoculars injury voyeur loop,7.0,308,,2007-09-20
33106,Silver Medalist,"An action-adventure story focused on the lives of express deliverymen, traffic cops and lonely beauties.",Action Adventure Comedy Drama Foreign,HuangBo KongJiu ShaohuaMa XuZheng YungCheung,NingHao,,7.4,13,,2009-01-20
8875,Timber Falls,"A weekend of camping in the mountains becomes an excursion into hell for a young couple, who become pawns in a grotesque plot hatched by deranged locals.",Horror Thriller,JoshRandall NickSearcy BethBroderick SaschaRosemann T.W.Leshner,TonyGiglio,fanatic forest westvirginia suspense,5.2,38,,2007-12-07
872,Singin' in the Rain,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.",Comedy Music Romance,GeneKelly DonaldO'Connor DebbieReynolds JeanHagen MillardMitchell,StanleyDonen,fan morning musical talkie partner movieinmovie broadway audience chorusgirl dictioncoach pearlnecklace flapper,7.8,727,,1952-04-10
72914,"Fat, Sick & Nearly Dead","100 pounds overweight, loaded up on steroids and suffering from a debilitating autoimmune disease, Joe Cross is at the end of his rope and the end of his hope. In the mirror he saw a 310lb man whose gut was bigger than a beach ball and a path laid out before him that wouldn't end well— with one foot already in the grave, the other wasn't far behind. FAT, SICK &amp; NEARLY DEAD is an inspiring film that chronicles Joe's personal mission to regain his health.",Documentary,JoeCross PhilRiverstone AmyBadberg MervCross VirginiaCross,JoeCross,diet fasting vegetablejuice australianman,7.1,47,,2010-04-16
